Open Time (UTC),Close Time (UTC),Symbol,Open Price,Close Price,Total Size,Closed PNL,Exchange fee paid,Funding fee paid,Realised PNL,ROI
2024-12-11 16:56,2024-12-12 5:55,PNUTUSDT USDT-Margin,1.32730468,1.26643379,348,-21.18307000 USDT,0.54157259 USDT,0.03591637 USDT,-21.76055896 USDT,-20.12%
2024-12-11 9:19,2024-12-12 2:36,TURBOUSDT USDT-Margin,0.01215131,0.013025,39402,34.42533000 USDT,0.59519808 USDT,-0.15505036 USDT,33.98518228 USDT,42.41%
2024-12-11 19:18,2024-12-11 20:59,NEIROUSDT USDT-Margin,0.0017413,0.0017247,173934,-2.88730440 USDT,0.36171315 USDT,0.00000000 USDT,-3.24901755 USDT,-5.35%
2024-12-11 16:45,2024-12-11 17:24,MOODENGUSDT USDT-Margin,0.41272,0.4027,453,-4.53906000 USDT,0.22163116 USDT,0.00000000 USDT,-4.76069116 USDT,-10.02%
2024-12-11 12:20,2024-12-11 16:45,LINKUSDT USDT-Margin,23.231,23.812,14.2,8.25020000 USDT,0.40080636 USDT,0.03407716 USDT,7.81531648 USDT,14.08%
2024-12-11 13:31,2024-12-11 16:45,1000 PEPEUSDT USDT-Margin,0.0243644,0.024572,8815,1.82999400 USDT,0.25882462 USDT,0.02181748 USDT,1.54935190 USDT,7.09%
2024-12-11 13:31,2024-12-11 16:45,NEIROUSDT USDT-Margin,0.0016692,0.0017168,99234,4.72353840 USDT,0.20160379 USDT,0.01683902 USDT,4.50509559 USDT,21.15%
2024-12-11 9:43,2024-12-11 12:20,NEIROUSDT USDT-Margin,0.00161295,0.00162098,268172,2.15324160 USDT,0.52034865 USDT,0.00000000 USDT,1.63289295 USDT,2.98%
2024-12-11 9:14,2024-12-11 9:42,1000000 BABYDOGEUSDT USDT-Margin,0.0049143,0.0047746,50995,-7.12400150 USDT,0.29645127 USDT,0.00000000 USDT,-7.42045277 USDT,-11.75%
2024-12-11 8:28,2024-12-11 9:15,LINKUSDT USDT-Margin,22.697,22.791,20.73,1.94862000 USDT,0.56577974 USDT,0.00000000 USDT,1.38284026 USDT,1.75%
2024-12-11 8:11,2024-12-11 9:13,MOODENGUSDT USDT-Margin,0.36274,0.36441,6.60E+02,1.10220000 USDT,0.28795140 USDT,0.00000000 USDT,0.81424860 USDT,1.35%
2024-12-07 8:11,2024-12-11 8:11,1000000 BABYDOGEUSDT USDT-Margin,0.00332401,0.00478543,151874,221.95231960 USDT,0.61774847 USDT,0.53873598 USDT,220.79583515 USDT,321.95%
2024-12-10 21:30,2024-12-11 7:33,XVGUSDT USDT-Margin,0.011575,0.011028,24831,-13.58255700 USDT,0.33675306 USDT,0.02796219 USDT,-13.94727225 USDT,-33.84%
2024-12-11 3:10,2024-12-11 5:37,NEIROUSDT USDT-Margin,0.00156591,0.00153798,1.13E+05,-3.15867000 USDT,0.21063002 USDT,0.00000000 USDT,-3.36930002 USDT,-9.48%
2024-12-11 3:20,2024-12-11 5:37,TURBOUSDT USDT-Margin,0.011423,0.011194,20473,-4.68829000 USDT,0.27782269 USDT,0.00000000 USDT,-4.96611269 USDT,-12.70%
2024-12-11 3:17,2024-12-11 4:11,CHILLGUYUSDT USDT-Margin,0.3473,0.3408,474,-3.08100000 USDT,0.19569564 USDT,0.00000000 USDT,-3.27669564 USDT,-7.89%
2024-12-11 3:18,2024-12-11 3:19,MOODENGUSDT USDT-Margin,0.35923,0.35794,452,-0.58308000 USDT,0.19449650 USDT,0.00000000 USDT,-0.77757650 USDT,-1.90%
2024-12-10 21:26,2024-12-11 0:26,XLMUSDT USDT-Margin,0.42235,0.4228944,793,0.43171000 USDT,0.40216729 USDT,0.02285583 USDT,0.00668688 USDT,0.01%
2024-12-10 17:12,2024-12-10 20:02,TURBOUSDT USDT-Margin,0.009848,0.01008,2.25E+04,5.22928000 USDT,0.15851931 USDT,0.00000000 USDT,5.07076069 USDT,11.39%
2024-12-10 19:20,2024-12-10 20:02,ONDOUSDT USDT-Margin,1.5606,1.5517,89,-0.79210000 USDT,0.09675012 USDT,0.00000000 USDT,-0.88885012 USDT,-4.46%
2024-12-10 19:15,2024-12-10 20:02,NEIROUSDT USDT-Margin,0.00150851,0.00149989,119301,-1.02934880 USDT,0.21534308 USDT,0.00000000 USDT,-1.24469188 USDT,-2.75%
2024-12-10 19:19,2024-12-10 19:25,ENAUSDT USDT-Margin,0.916,0.917,358,0.35800000 USDT,0.39372840 USDT,0.00000000 USDT,-0.03572840 USDT,-0.07%
2024-12-10 19:19,2024-12-10 19:24,WIFUSDT USDT-Margin,2.8283,2.7889,79,-3.11260000 USDT,0.26625528 USDT,0.00000000 USDT,-3.37885528 USDT,-14.95%
2024-12-10 16:49,2024-12-10 17:11,NEIROUSDT USDT-Margin,0.0015056,0.0015042,132847,-0.18598580 USDT,0.23990574 USDT,0.00000000 USDT,-0.42589154 USDT,-0.84%
2024-12-10 16:59,2024-12-10 17:00,TURBOUSDT USDT-Margin,0.009211,0.00913082,22489,-1.80309800 USDT,0.24749356 USDT,0.00000000 USDT,-2.05059156 USDT,-4.90%
2024-12-10 15:10,2024-12-10 16:31,NEIROUSDT USDT-Margin,0.00159173,0.0014658,141092,-17.76734200 USDT,0.25883559 USDT,0.02089855 USDT,-18.04707614 USDT,-32.01%
2024-12-10 0:40,2024-12-10 1:22,TURBOUSDT USDT-Margin,0.011219,0.010936,31086,-8.79733800 USDT,0.23884928 USDT,0.00000000 USDT,-9.03618728 USDT,-12.92%
2024-12-09 21:00,2024-12-09 21:54,GOATUSDT USDT-Margin,0.60509946,0.5902,552,-8.22450000 USDT,0.39588318 USDT,0.00000000 USDT,-8.62038318 USDT,-10.11%
2024-12-09 21:00,2024-12-09 21:54,CHILLGUYUSDT USDT-Margin,0.3465,0.3362,7.80E+02,-8.03400000 USDT,0.31950360 USDT,0.00000000 USDT,-8.35350360 USDT,-12.34%
2024-12-09 3:59,2024-12-09 20:33,TURBOUSDT USDT-Margin,0.01183366,0.01181075,21116,-0.48384900 USDT,0.29956524 USDT,-0.08733766 USDT,-0.69607658 USDT,-1.38%
2024-12-08 22:52,2024-12-09 14:22,TAOUSDT USDT-Margin,704.88,668.63,0.61,-22.11250000 USDT,0.50270466 USDT,0.24948311 USDT,-22.86468777 USDT,-52.89%
2024-12-08 23:56,2024-12-09 6:35,LINKUSDT USDT-Margin,26.19899345,26.18578311,13.74,-0.18151000 USDT,0.43186010 USDT,0.09802557 USDT,-0.71139567 USDT,-1.17%
2024-12-09 0:08,2024-12-09 3:59,SUPERUSDT USDT-Margin,2.1591,2.0976,129,-7.93350000 USDT,0.32946858 USDT,0.00000000 USDT,-8.26296858 USDT,-20.50%
2024-12-07 16:44,2024-12-09 3:25,1000 CATUSDT USDT-Margin,0.06084,0.05058,2776,-28.48176000 USDT,0.18558115 USDT,0.06136365 USDT,-28.72870480 USDT,-100.56%
2024-12-08 19:52,2024-12-09 3:15,DUSKUSDT USDT-Margin,0.31827641,0.31589935,1022,-2.42935000 USDT,0.38887658 USDT,0.03329574 USDT,-2.85152232 USDT,-6.98%
2024-12-07 23:28,2024-12-08 23:55,DEGENUSDT USDT-Margin,0.02253,0.0216412,19122,-16.99566000 USDT,0.50678500 USDT,0.48407601 USDT,-17.98652101 USDT,-30.96%
2024-12-08 23:23,2024-12-08 23:55,TURBOUSDT USDT-Margin,0.01135514,0.011243,26863,-3.01251900 USDT,0.36423236 USDT,0.00000000 USDT,-3.37675136 USDT,-7.71%
2024-12-08 22:51,2024-12-08 22:52,TURBOUSDT USDT-Margin,0.011341,0.011332,27122,-0.24409800 USDT,0.36896226 USDT,0.00000000 USDT,-0.61306026 USDT,-1.38%
2024-12-08 21:38,2024-12-08 22:51,MOVRUSDT USDT-Margin,19.7451875,19.649,16,-1.53900000 USDT,0.37818420 USDT,0.00000000 USDT,-1.91718420 USDT,-4.23%
2024-12-08 21:06,2024-12-08 21:06,SUPERUSDT USDT-Margin,2.0909,2.0876,1.10E+02,-0.36300000 USDT,0.27578100 USDT,0.00000000 USDT,-0.63878100 USDT,-1.38%
2024-12-08 19:51,2024-12-08 21:05,TURBOUSDT USDT-Margin,0.01121,0.01117834,27031,-0.85581700 USDT,0.36310752 USDT,0.00000000 USDT,-1.21892452 USDT,-3.20%
2024-12-08 17:23,2024-12-08 18:31,1000 PEPEUSDT USDT-Margin,0.02649159,0.0260501,16683,-7.36530250 USDT,0.52593176 USDT,0.00000000 USDT,-7.89123426 USDT,-8.89%
2024-12-08 15:33,2024-12-08 18:30,BEAMUSDT USDT-Margin,0.035758,0.034932,7514,-6.20656400 USDT,0.31869880 USDT,0.02657777 USDT,-6.55184057 USDT,-24.14%
2024-12-08 14:37,2024-12-08 17:22,SUPERUSDT USDT-Margin,2.0907,2.04311781,146,-6.94700000 USDT,0.36212244 USDT,0.01643772 USDT,-7.32556016 USDT,-11.93%
2024-12-08 14:05,2024-12-08 17:21,DUSKUSDT USDT-Margin,0.31802762,0.3140076,906,-3.64213000 USDT,0.34357435 USDT,0.02874466 USDT,-4.01444901 USDT,-5.51%
2024-12-08 14:06,2024-12-08 14:36,ONDOUSDT USDT-Margin,1.7309,1.7079,276,-6.34800000 USDT,0.56946528 USDT,0.00000000 USDT,-6.91746528 USDT,-10.04%
2024-12-08 6:36,2024-12-08 14:05,ONDOUSDT USDT-Margin,1.7244,1.718,234,-1.49760000 USDT,0.28155816 USDT,0.06823974 USDT,-1.84739790 USDT,-3.17%
2024-12-07 16:28,2024-12-08 14:04,10000000 AIDOGEUSDT USDT-Margin,0.00461441,0.00456786,34774,-1.61870700 USDT,0.19158245 USDT,0.06806198 USDT,-1.87835143 USDT,-11.60%
2024-12-08 2:47,2024-12-08 14:04,TURBOUSDT USDT-Margin,0.01104241,0.01081619,42162,-9.53793600 USDT,0.55296120 USDT,0.04843992 USDT,-10.13933712 USDT,-17.25%
2024-12-08 6:36,2024-12-08 14:03,DOGEUSDT USDT-Margin,0.47031,0.4635,435,-2.96235000 USDT,0.24372441 USDT,0.03535544 USDT,-3.24142985 USDT,-12.53%
2024-12-08 1:23,2024-12-08 6:35,DOGEUSDT USDT-Margin,0.46751,0.47101002,1348,4.71803000 USDT,0.75907499 USDT,0.00000000 USDT,3.95895501 USDT,4.97%
2024-12-07 15:34,2024-12-08 2:47,WIFUSDT USDT-Margin,3.75798898,3.8739,118,13.67750000 USDT,0.54033774 USDT,0.06960612 USDT,13.06755614 USDT,28.99%
2024-12-07 8:12,2024-12-08 1:23,TURBOUSDT USDT-Margin,0.00988718,0.010823,58616,54.85391200 USDT,0.53213596 USDT,0.22783267 USDT,54.09394337 USDT,202.78%
2024-12-07 19:01,2024-12-07 23:27,YFIUSDT USDT-Margin,14277,13929,0.022,-7.65600000 USDT,0.37231920 USDT,0.00000000 USDT,-8.02831920 USDT,-20.32%
2024-12-07 16:46,2024-12-07 23:27,NEIROUSDT USDT-Margin,0.0019457,0.001941,105758,-0.49706260 USDT,0.24662977 USDT,0.00000000 USDT,-0.74369237 USDT,-2.80%
2024-12-07 18:24,2024-12-07 19:01,MEWUSDT USDT-Margin,0.01001485,0.00988008,24533,-3.30620800 USDT,0.29284937 USDT,0.00000000 USDT,-3.59905737 USDT,-14.19%
2024-12-07 18:17,2024-12-07 19:01,DOGEUSDT USDT-Margin,0.4649,0.46331293,939,-1.49026000 USDT,0.52295516 USDT,0.00000000 USDT,-2.01321516 USDT,-4.58%
2024-12-07 16:42,2024-12-07 16:46,DOGEUSDT USDT-Margin,0.45956,0.45751,594,-1.21770000 USDT,0.32684375 USDT,0.00000000 USDT,-1.54454375 USDT,-5.60%
2024-12-07 15:17,2024-12-07 16:44,YFIUSDT USDT-Margin,14265,14352,0.015,1.30500000 USDT,0.25755300 USDT,0.02093550 USDT,1.02651150 USDT,3.80%
2024-12-07 15:35,2024-12-07 16:42,1000000 MOGUSDT USDT-Margin,3.819,3.7883,46,-1.41220000 USDT,0.20996148 USDT,0.01737466 USDT,-1.63953614 USDT,-13.46%
2024-12-07 16:18,2024-12-07 16:28,NEIROUSDT USDT-Margin,0.00193,0.0019132,71154,-1.19538720 USDT,0.09541182 USDT,0.00000000 USDT,-1.29079902 USDT,-7.39%
2024-12-07 14:39,2024-12-07 16:17,PNUTUSDT USDT-Margin,1.42976,1.47575134,179,8.23245000 USDT,0.18408840 USDT,0.02033678 USDT,8.02802482 USDT,18.68%
2024-12-07 14:55,2024-12-07 15:34,NEIROUSDT USDT-Margin,0.0019249,0.00191349,207697,-2.36991920 USDT,0.47833319 USDT,0.00000000 USDT,-2.84825239 USDT,-5.52%
2024-12-07 14:45,2024-12-07 15:17,WIFUSDT USDT-Margin,3.6685,3.66773803,71,-0.05410000 USDT,0.31252374 USDT,0.00000000 USDT,-0.36662374 USDT,-0.69%
2024-12-07 15:01,2024-12-07 15:15,YFIUSDT USDT-Margin,14283,14177,0.013,-1.37800000 USDT,0.22198800 USDT,0.00000000 USDT,-1.59998800 USDT,-6.86%
2024-12-07 15:00,2024-12-07 15:01,POPCATUSDT USDT-Margin,1.5301,1.5325,129,0.30960000 USDT,0.23704524 USDT,0.00000000 USDT,0.07255476 USDT,0.29%
2024-12-07 14:59,2024-12-07 14:59,YFIUSDT USDT-Margin,14257,14243,0.014,-0.19600000 USDT,0.23940000 USDT,0.00000000 USDT,-0.43540000 USDT,-1.73%
2024-12-07 14:30,2024-12-07 14:45,1000 BONKUSDT USDT-Margin,0.0453,0.045926,2619,1.63949400 USDT,0.08403219 USDT,0.00000000 USDT,1.55546181 USDT,6.52%
2024-12-07 14:23,2024-12-07 14:45,MOODENGUSDT USDT-Margin,0.51532,0.50556947,418,-4.07572000 USDT,0.25603908 USDT,0.00000000 USDT,-4.33175908 USDT,-8.00%
2024-12-07 14:22,2024-12-07 14:38,YFIUSDT USDT-Margin,14279,14095,0.013,-2.39200000 USDT,0.22131720 USDT,0.00000000 USDT,-2.61331720 USDT,-5.61%
2024-12-06 21:24,2024-12-07 14:19,1000000 MOGUSDT USDT-Margin,3.71805844,3.77486104,77,4.37380000 USDT,0.34617288 USDT,0.05928923 USDT,3.96833789 USDT,54.17%
2024-12-06 23:41,2024-12-07 14:19,ENAUSDT USDT-Margin,1.07226838,1.058,272,-3.88100000 USDT,0.34765980 USDT,0.05057020 USDT,-4.27923000 USDT,-7.30%
2024-12-07 8:04,2024-12-07 14:19,DOGEUSDT USDT-Margin,0.45007947,0.44728284,1021,-2.85536000 USDT,0.54972415 USDT,0.00000000 USDT,-3.40508415 USDT,-4.42%
2024-12-06 2:26,2024-12-07 8:03,YFIUSDT USDT-Margin,12491.5,13174.9375,0.048,32.80500000 USDT,0.73919340 USDT,0.10987410 USDT,31.95593250 USDT,33.69%
2024-12-06 21:37,2024-12-06 22:55,ETHFIUSDT USDT-Margin,3.042,2.991,88,-4.48800000 USDT,0.31854240 USDT,0.00000000 USDT,-4.80654240 USDT,-10.71%
2024-12-06 21:42,2024-12-06 22:55,TURBOUSDT USDT-Margin,0.009447,0.00938,30107,-2.01716900 USDT,0.34009469 USDT,0.00000000 USDT,-2.35726369 USDT,-8.98%
2024-12-06 21:23,2024-12-06 21:36,1000 PEPEUSDT USDT-Margin,0.0221652,0.02209326,13248,-0.95308200 USDT,0.35180163 USDT,0.00000000 USDT,-1.30488363 USDT,-2.21%
2024-12-06 21:18,2024-12-06 21:23,1000 CATUSDT USDT-Margin,0.05382,0.05366,6628,-1.06048000 USDT,0.42742646 USDT,0.00000000 USDT,-1.48790646 USDT,-2.48%
2024-12-06 20:52,2024-12-06 21:18,1000000 MOGUSDT USDT-Margin,3.6915,3.6905,8.00E+01,-0.08000000 USDT,0.35433600 USDT,0.00000000 USDT,-0.43433600 USDT,-0.73%
2024-12-06 2:31,2024-12-06 20:52,DRIFTUSDT USDT-Margin,1.86135665,1.71052103,233,-35.14470000 USDT,0.33329975 USDT,-0.15714640 USDT,-35.32085335 USDT,-44.38%
2024-12-06 20:40,2024-12-06 20:52,TURBOUSDT USDT-Margin,0.009421,0.00933686,3.23E+04,-2.71620000 USDT,0.36330214 USDT,0.00000000 USDT,-3.07950214 USDT,-11.00%
2024-12-06 19:26,2024-12-06 19:32,ZILUSDT USDT-Margin,0.03504,0.03524,7509,1.50180000 USDT,0.31663951 USDT,0.00000000 USDT,1.18516049 USDT,4.45%
2024-12-06 16:26,2024-12-06 19:25,MOVRUSDT USDT-Margin,20.355,20.001,15,-5.31000000 USDT,0.34284900 USDT,0.00000000 USDT,-5.65284900 USDT,-18.37%
2024-12-06 5:35,2024-12-06 16:26,1000 CATUSDT USDT-Margin,0.05391,0.05155,3792,-8.94912000 USDT,0.23994259 USDT,0.07464415 USDT,-9.26370674 USDT,-26.75%
2024-12-06 14:26,2024-12-06 16:12,COMPUSDT USDT-Margin,122.96,117.91,3.459,-17.46795000 USDT,0.28724228 USDT,0.04109984 USDT,-17.79629212 USDT,-20.84%
2024-12-06 4:55,2024-12-06 14:20,SUNDOGUSDT USDT-Margin,0.20316,0.19651,8.60E+02,-5.71900000 USDT,0.20622972 USDT,0.16470415 USDT,-6.08993387 USDT,-17.33%
2024-12-06 2:24,2024-12-06 14:20,MOVRUSDT USDT-Margin,20.07544,19.90892,25,-4.16300000 USDT,0.59976540 USDT,0.15582780 USDT,-4.91859320 USDT,-4.85%
2024-12-06 4:55,2024-12-06 14:20,ENAUSDT USDT-Margin,1.05,1.008,174,-7.30800000 USDT,0.21485520 USDT,0.01800900 USDT,-7.54086420 USDT,-20.49%
2024-12-06 2:38,2024-12-06 4:55,PNUTUSDT USDT-Margin,1.45061,1.40366,176,-8.26320000 USDT,0.30141091 USDT,0.00000000 USDT,-8.56461091 USDT,-19.94%
2024-12-06 2:38,2024-12-06 4:55,MOODENGUSDT USDT-Margin,0.48062,0.47105924,524,-5.00984000 USDT,0.17328551 USDT,0.00000000 USDT,-5.18312551 USDT,-10.26%
2024-12-06 2:31,2024-12-06 2:38,SUNDOGUSDT USDT-Margin,0.20181,0.20171,1128,-0.11280000 USDT,0.27310234 USDT,0.00000000 USDT,-0.38590234 USDT,-0.84%
2024-12-05 21:08,2024-12-06 2:38,GRASSUSDT USDT-Margin,3.17171233,3.21315342,146,6.05040000 USDT,0.55931424 USDT,0.04739890 USDT,5.44368686 USDT,5.79%
2024-12-06 0:33,2024-12-06 2:29,DRIFTUSDT USDT-Margin,1.90365378,1.88677899,238,-4.01620000 USDT,0.46665900 USDT,0.00000000 USDT,-4.48285900 USDT,-7.88%
2024-12-06 1:27,2024-12-06 2:23,DEEPUSDT USDT-Margin,0.07721,0.07702223,6166,-1.15778000 USDT,0.41671803 USDT,0.00000000 USDT,-1.57449803 USDT,-2.94%
2024-12-05 21:07,2024-12-05 23:33,GALAUSDT USDT-Margin,0.06315891,0.06083049,4066,-9.46738000 USDT,0.30248454 USDT,0.00000000 USDT,-9.76986454 USDT,-18.88%
2024-12-05 23:25,2024-12-05 23:33,YFIUSDT USDT-Margin,11955,11982,0.025,0.67500000 USDT,0.20961750 USDT,0.00000000 USDT,0.46538250 USDT,0.77%
2024-12-05 23:31,2024-12-05 23:32,1000 PEPEUSDT USDT-Margin,0.0216292,0.0214984,15396,-2.01379680 USDT,0.39839552 USDT,0.00000000 USDT,-2.41219232 USDT,-3.60%
2024-12-05 23:25,2024-12-05 23:27,DEEPUSDT USDT-Margin,0.07475,0.07409472,4677,-3.06476000 USDT,0.24288517 USDT,0.00000000 USDT,-3.30764517 USDT,-4.62%
2024-12-05 21:08,2024-12-05 23:25,WLDUSDT USDT-Margin,3.843,3.79691094,64,-2.94970000 USDT,0.17039658 USDT,0.00000000 USDT,-3.12009658 USDT,-6.31%
2024-12-05 13:35,2024-12-05 19:12,DEEPUSDT USDT-Margin,0.07990636,0.07817,3517,-6.10679000 USDT,0.33357274 USDT,0.02802346 USDT,-6.46838620 USDT,-16.71%
2024-12-05 17:27,2024-12-05 19:12,WLDUSDT USDT-Margin,3.98529683,3.80926508,63,-11.09000000 USDT,0.29463444 USDT,0.00000000 USDT,-11.38463444 USDT,-18.09%
2024-12-05 17:23,2024-12-05 19:12,YFIUSDT USDT-Margin,11378,11551,0.056,9.68800000 USDT,0.66801240 USDT,0.00000000 USDT,9.01998760 USDT,11.27%
2024-12-05 15:15,2024-12-05 19:12,GOATUSDT USDT-Margin,0.82920317,0.79590171,821,-27.34050000 USDT,0.80052666 USDT,0.20834448 USDT,-28.34937114 USDT,-24.53%
2024-12-05 15:18,2024-12-05 17:19,SUNDOGUSDT USDT-Margin,0.2029238,0.20205776,2191,-1.89749000 USDT,0.53238875 USDT,0.10909951 USDT,-2.53897826 USDT,-2.79%
2024-12-05 16:50,2024-12-05 17:19,WLDUSDT USDT-Margin,3.988,3.9539284,81,-2.75980000 USDT,0.22446372 USDT,0.00000000 USDT,-2.98426372 USDT,-3.68%
2024-12-05 4:40,2024-12-05 16:50,PNUTUSDT USDT-Margin,1.36695227,1.39446,335,9.21509000 USDT,0.43438821 USDT,0.07149057 USDT,8.70921122 USDT,11.37%
2024-12-05 14:46,2024-12-05 16:21,CETUSUSDT USDT-Margin,0.44264039,0.4366,533,-3.21953000 USDT,0.28118108 USDT,0.02355594 USDT,-3.52426702 USDT,-10.30%
2024-12-05 13:34,2024-12-05 15:15,SUNDOGUSDT USDT-Margin,0.20063,0.19928,1212,-1.63620000 USDT,0.29081455 USDT,0.00000000 USDT,-1.92701455 USDT,-2.36%
2024-12-05 14:10,2024-12-05 15:15,MOODENGUSDT USDT-Margin,0.47637506,0.48033,615,2.43229000 USDT,0.35302417 USDT,0.00000000 USDT,2.07926583 USDT,3.48%
2024-12-04 23:05,2024-12-05 14:45,DOGEUSDT USDT-Margin,0.43585993,0.44656012,2004,21.44320000 USDT,1.06102187 USDT,0.49629335 USDT,19.88588478 USDT,11.99%
2024-12-05 14:04,2024-12-05 14:09,1000 PEPEUSDT USDT-Margin,0.022178,0.0221786,10501,0.00630060 USDT,0.27947319 USDT,0.00000000 USDT,-0.27317259 USDT,-0.58%
2024-12-05 14:01,2024-12-05 14:04,MOODENGUSDT USDT-Margin,0.4712516,0.46827,512,-1.52658000 USDT,0.28862104 USDT,0.00000000 USDT,-1.81520104 USDT,-3.74%
2024-12-05 4:21,2024-12-05 13:58,MOODENGUSDT USDT-Margin,0.4624,0.46827877,544,3.19805000 USDT,0.30377355 USDT,0.02523997 USDT,2.86903648 USDT,5.64%
2024-12-05 4:07,2024-12-05 8:37,YFIUSDT USDT-Margin,11326.07317,11332.85366,0.041,0.27800000 USDT,0.55740960 USDT,0.04846610 USDT,-0.32787570 USDT,-0.28%
2024-12-05 4:14,2024-12-05 4:37,BCHUSDT USDT-Margin,594.55,592.87,0.325,-0.54600000 USDT,0.23154690 USDT,0.00000000 USDT,-0.77754690 USDT,-1.60%
2024-12-05 3:24,2024-12-05 3:25,1000 SHIBUSDT USDT-Margin,0.032215,0.032115,1.49E+04,-1.49100000 USDT,0.57549618 USDT,0.00000000 USDT,-2.06649618 USDT,-4.24%
2024-12-05 3:24,2024-12-05 3:25,1000 BONKUSDT USDT-Margin,0.042881,0.042596,7843,-2.23525500 USDT,0.23407983 USDT,0.00000000 USDT,-2.46933483 USDT,-3.65%
2024-12-05 2:40,2024-12-05 3:24,DEEPUSDT USDT-Margin,0.06695,0.06975,4243,11.88040000 USDT,0.34801086 USDT,0.00000000 USDT,11.53238914 USDT,20.08%
2024-12-05 3:18,2024-12-05 3:22,1000 SATSUSDT USDT-Margin,0.0003101,0.00030783,653574,-1.48361300 USDT,0.24231779 USDT,0.00000000 USDT,-1.72593079 USDT,-5.91%
2024-12-05 3:18,2024-12-05 3:22,ORDIUSDT USDT-Margin,48.92,48.7395,4.2,-0.75810000 USDT,0.24610194 USDT,0.00000000 USDT,-1.00420194 USDT,-2.41%
2024-12-05 0:45,2024-12-05 3:17,RSRUSDT USDT-Margin,0.023313,0.019466,8394,-32.29171800 USDT,0.21545216 USDT,0.00000000 USDT,-32.50717016 USDT,-65.84%
2024-12-04 23:10,2024-12-05 3:17,XVGUSDT USDT-Margin,0.02057685,0.01851254,16739,-34.55457100 USDT,0.39259042 USDT,0.02588673 USDT,-34.97304815 USDT,-40.54%
2024-12-04 20:44,2024-12-05 3:17,1000 SHIBUSDT USDT-Margin,0.03132295,0.03173216,20673,8.45953100 USDT,0.78212293 USDT,0.16796642 USDT,7.50944165 USDT,4.60%
2024-12-05 0:45,2024-12-05 2:39,YFIUSDT USDT-Margin,10452,10207,0.019,-4.65500000 USDT,0.23551260 USDT,0.00000000 USDT,-4.89051260 USDT,-9.71%
2024-12-04 23:07,2024-12-04 23:39,YFIUSDT USDT-Margin,10152,10158,0.03,0.18000000 USDT,0.36558000 USDT,0.00000000 USDT,-0.18558000 USDT,-0.24%
2024-12-04 20:18,2024-12-04 23:16,1000 PEPEUSDT USDT-Margin,0.0215201,0.0213116,13978,-2.91441300 USDT,0.35922090 USDT,0.00000000 USDT,-3.27363390 USDT,-5.41%
2024-12-04 19:17,2024-12-04 23:10,MOVRUSDT USDT-Margin,20.222,19.725,12,-5.96400000 USDT,0.28761840 USDT,0.00000000 USDT,-6.25161840 USDT,-12.83%
2024-12-04 18:03,2024-12-04 23:04,GALAUSDT USDT-Margin,0.06509153,0.0612187,6151,-23.82180000 USDT,0.46616054 USDT,0.00000000 USDT,-24.28796054 USDT,-18.09%
2024-12-04 22:53,2024-12-04 23:04,XVGUSDT USDT-Margin,0.019744,0.019243,1.14E+04,-5.72643000 USDT,0.15453589 USDT,0.00000000 USDT,-5.88096589 USDT,-7.80%
2024-12-04 18:42,2024-12-04 23:00,SUPERUSDT USDT-Margin,1.63120319,1.654,188,4.28580000 USDT,0.37057092 USDT,0.00000000 USDT,3.91522908 USDT,6.32%
2024-12-04 20:07,2024-12-04 21:12,COMPUSDT USDT-Margin,139.2,125.23,2.053,-28.68041000 USDT,0.32572487 USDT,0.00000000 USDT,-29.00613487 USDT,-100.59%
2024-12-04 19:17,2024-12-04 20:56,KSMUSDT USDT-Margin,47.36,46.47,5.8,-5.16200000 USDT,0.32652840 USDT,0.00000000 USDT,-5.48852840 USDT,-9.87%
2024-12-04 18:03,2024-12-04 20:56,AXSUSDT USDT-Margin,9.673,9.62791304,46,-2.07400000 USDT,0.53270520 USDT,0.00000000 USDT,-2.60670520 USDT,-2.91%
2024-12-04 20:15,2024-12-04 20:41,1000 BONKUSDT USDT-Margin,0.042231,0.04196,7001,-1.89727100 USDT,0.35365271 USDT,0.00000000 USDT,-2.25092371 USDT,-3.79%
2024-12-04 20:01,2024-12-04 20:40,SOLUSDT USDT-Margin,233.0293984,233.019753,2.51,-0.02421000 USDT,0.70187002 USDT,0.00000000 USDT,-0.72608002 USDT,-1.22%
2024-12-04 20:02,2024-12-04 20:40,DOTUSDT USDT-Margin,11.078,11.00478199,51.42,-3.76487000 USDT,0.68129799 USDT,0.00000000 USDT,-4.44616799 USDT,-7.67%
2024-12-04 20:07,2024-12-04 20:40,ENAUSDT USDT-Margin,0.937,0.932,287,-1.43500000 USDT,0.32184180 USDT,0.00000000 USDT,-1.75684180 USDT,-6.49%
2024-12-04 19:22,2024-12-04 20:40,FILUSDT USDT-Margin,8.214,8.124,33.4,-3.00600000 USDT,0.32741352 USDT,0.00000000 USDT,-3.33341352 USDT,-4.83%
2024-12-04 17:57,2024-12-04 20:15,APEUSDT USDT-Margin,1.953,1.997,239,10.51600000 USDT,0.56643000 USDT,0.00000000 USDT,9.94957000 USDT,8.47%
2024-12-04 19:22,2024-12-04 20:14,CHILLGUYUSDT USDT-Margin,0.4981,0.4991,587,0.58700000 USDT,0.35121384 USDT,0.00000000 USDT,0.23578616 USDT,0.39%
